timestamp,air_temperature_01209E52_avg,air_temperature_01209E52_max,air_temperature_01209E52_min,dew_point_01209E52_avg,dew_point_01209E52_min,vpd_01209E52_avg,vpd_01209E52_min,relative_humidity_01209E52_avg,relative_humidity_01209E52_max,relative_humidity_01209E52_min,precipitation_01209E52_sum,deltaT_01209E52_avg,deltaT_01209E52_max,deltaT_01209E52_min
2023-07-16 05:00:00,19.4,19.58,19.28,19.3,19.2,0,0,99.89,99.89,99.89,10,0,0,0
2023-07-16 04:00:00,20.13,21.06,19.51,20,19.4,0,0,99.91,99.94,99.89,6.2,0,0,0
2023-07-16 03:00:00,21.52,21.99,21.15,21.4,21.1,0,0,99.95,99.98,99.93,0.2,0,0,0
2023-07-16 02:00:00,21.86,22.48,21.46,21.8,21.4,0,0,99.97,100,99.95,0,0,0,0
2023-07-16 01:00:00,22.13,22.67,21.57,22,21.5,0,0,99.71,100,97.98,0,0,0,0
2023-07-16 00:00:00,22.24,22.71,21.69,22.2,21.6,0,0,99.97,100,99.95,0,0,0,0
2023-07-15 23:00:00,22.59,22.83,22.37,22.5,22.3,0,0,99.97,100,99.85,0,0,0,0
2023-07-15 22:00:00,23.25,23.65,22.81,23,22.8,0.02,0,99.2,100,95.86,0,0,1,0
2023-07-15 21:00:00,24.05,24.61,23.66,22.9,22.4,0.18,0.07,93.6,97.35,90.83,0,1,1,0
2023-07-15 20:00:00,25.2,25.49,24.83,22,21.8,0.54,0.44,82.78,85.97,80.83,0,2,3,2
2023-07-15 19:00:00,25.97,26.24,25.62,21.3,20.6,0.8,0.62,75.92,81.12,71.69,0,3,4,3
2023-07-15 18:00:00,26.32,26.49,26.15,20.7,20.1,0.97,0.86,71.5,74.76,68.95,0,4,4,3
2023-07-15 17:00:00,25.99,26.1,25.89,20.5,20.2,0.92,0.85,72.22,74.7,70.48,0,4,4,3
2023-07-15 16:00:00,26.09,26.32,25.92,20.3,19.5,0.98,0.87,70.77,73.79,66.53,0,4,5,4
2023-07-15 15:00:00,26.28,26.55,25.96,19.8,18.8,1.08,0.9,68.05,73.49,62.7,0,4,5,4
2023-07-15 14:00:00,26.25,26.43,26.08,19.6,18.9,1.1,1,67.45,70.29,64.48,0,4,5,4
2023-07-15 13:00:00,26.24,26.61,25.89,19.2,18,1.17,1.1,65.44,67.9,61.13,0,5,5,4
2023-07-15 12:00:00,25.46,26,24.67,19.2,18,1.01,0.84,68.77,73.15,62.7,0,4,5,4
2023-07-15 11:00:00,23.99,24.43,23.46,19.7,19.2,0.67,0.56,77.33,80.59,74.66,0,3,3,2
2023-07-15 10:00:00,22.81,23.49,21.76,19.9,19,0.43,0.23,84.23,90.92,77.65,0,2,3,1
2023-07-15 09:00:00,20.32,21.48,19.28,19.9,19.2,0.04,0,97.9,99.99,91.42,0,0,1,0
2023-07-15 08:00:00,18.12,19.06,17.46,18,17.4,0,0,99.94,99.96,99.93,0,0,0,0
2023-07-15 07:00:00,16.23,18.1,14.7,16.1,14.6,0,0,99.91,99.94,99.89,0,0,0,0
2023-07-15 06:00:00,14.73,15.12,14.28,14.6,14.2,0,0,99.89,99.9,99.89,0,0,0,0
2023-07-15 05:00:00,15.08,15.49,14.51,15,14.4,0,0,99.9,99.91,99.9,0,0,0,0
2023-07-15 04:00:00,15.48,15.73,15.18,15.4,15.1,0,0,99.9,99.91,99.9,0,0,0,0
2023-07-15 03:00:00,16,16.33,15.53,15.9,15.5,0,0,99.9,99.92,99.9,0,0,0,0
2023-07-15 02:00:00,17.04,17.54,16.54,17,16.5,0,0,99.94,99.95,99.93,0,0,0,0
2023-07-15 01:00:00,17.76,18.1,17.18,17.7,17.1,0,0,99.94,99.95,99.93,0,0,0,0
2023-07-15 00:00:00,18.24,18.54,17.78,18.1,17.7,0,0,99.93,99.95,99.93,0,0,0,0
2023-07-14 23:00:00,19.37,20.62,18.44,19.2,18.4,0,0,99.68,99.99,97.71,0,0,0,0
2023-07-14 22:00:00,21.15,21.6,20.41,20.2,20.2,0.12,0.01,95.02,99.53,92.12,0,1,1,0
2023-07-14 21:00:00,22.65,23.71,21.59,19.9,19.6,0.41,0.19,85.1,92.51,78.62,0,2,3,1
2023-07-14 20:00:00,24.74,26.14,23.75,18,16.2,1.03,0.63,67,78.51,54.93,0,4,6,3
2023-07-14 19:00:00,26.04,26.52,25.77,16.8,15.9,1.44,1.34,57.11,59.97,54.08,0,6,6,5
2023-07-14 18:00:00,25.9,26.37,25.21,17.3,16.8,1.35,1.15,59.3,64.04,56.8,0,6,6,5
2023-07-14 17:00:00,25.09,25.71,24.35,18.3,17,1.05,0.77,66.76,74.55,60.52,0,4,5,3
2023-07-14 16:00:00,24.23,24.71,23.75,18.7,17.4,0.84,0.67,71.93,77.41,64.15,0,4,5,3
2023-07-14 15:00:00,23.58,24.31,23.09,19.5,18,0.62,0.36,78.56,87.22,68.01,0,3,4,2
2023-07-14 14:00:00,23.47,23.73,23.16,18.1,16.9,0.8,0.63,72.15,77.76,65.84,0,4,4,3
2023-07-14 13:00:00,24.08,25.01,23.51,18.6,18,0.83,0.7,72.07,75.93,66.42,0,4,4,3
2023-07-14 12:00:00,23.59,24.27,23.07,19.1,18.3,0.68,0.51,76.28,81.66,69.74,0,3,4,2
2023-07-14 11:00:00,22.57,23.54,22.02,19.6,18.9,0.44,0.33,83.68,87.49,77.46,0,2,3,2
2023-07-14 10:00:00,21.25,22,20.16,20.1,19.7,0.15,0,93.93,99.98,87.81,0,1,2,0
2023-07-14 09:00:00,18.74,19.4,17.86,18.6,17.8,0,0,99.95,99.97,99.93,0,0,0,0
2023-07-14 08:00:00,16.86,18.07,15.43,16.8,15.4,0,0,99.9,99.93,99.89,0,0,0,0
2023-07-14 07:00:00,14.29,15.3,13.45,14.2,13.4,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-14 06:00:00,13.33,13.58,13.19,13.2,13.1,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-14 05:00:00,13.89,14.41,13.45,13.8,13.4,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-14 04:00:00,14.34,14.89,13.89,14.2,13.8,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-14 03:00:00,14.67,15.5,14.04,14.6,14,0,0,99.89,99.91,99.89,0,0,0,0
2023-07-14 02:00:00,15.54,15.86,15.2,15.4,15.1,0,0,99.9,99.91,99.9,0,0,0,0
2023-07-14 01:00:00,15.72,16.58,15.04,15.6,15,0,0,99.91,99.94,99.9,0,0,0,0
2023-07-14 00:00:00,16.83,17.36,16.34,16.7,16.3,0,0,99.94,99.96,99.93,0,0,0,0
2023-07-13 23:00:00,16.87,17.32,16.51,16.8,16.4,0,0,99.94,99.95,99.93,0,0,0,0
2023-07-13 22:00:00,18.07,19.24,16.86,17.5,16.8,0.05,0,97.41,100,91.82,0,0,1,0
2023-07-13 21:00:00,19.75,20.39,19.32,17.8,17.7,0.24,0.19,89.2,91.36,86.5,0,1,2,1
2023-07-13 20:00:00,20.53,20.67,20.29,18,17.7,0.33,0.3,86.06,87.37,85.08,0,2,2,1
2023-07-13 19:00:00,20.75,20.99,20.61,18.1,17.7,0.34,0.3,85.56,87.56,83,0,2,2,1
2023-07-13 18:00:00,21.67,22.34,20.71,19,18,0.37,0.27,85.28,89.86,82.72,0,2,2,1
2023-07-13 17:00:00,23.51,26.22,21.97,22.4,20.6,0.17,0.03,93.78,98.68,89.69,0,1,1,0
2023-07-13 16:00:00,24.91,25.56,23.68,24.5,23.6,0.05,0,98.36,99.99,95.32,0,0,1,0
2023-07-13 15:00:00,22.05,23.53,21.43,21.9,21.4,0,0,99.93,99.95,99.9,7.8,0,0,0
2023-07-13 14:00:00,21.89,22.74,21.36,21.8,21.3,0,0,99.94,99.99,99.92,0.2,0,0,0
2023-07-13 13:00:00,21.45,22.73,20.16,21.2,20.1,0.02,0,98.88,99.98,94.79,14.2,0,1,0
2023-07-13 12:00:00,21.5,22.83,20.46,21.2,20.4,0.02,0,98.85,100,94.39,0,0,1,0
2023-07-13 11:00:00,19.17,19.89,18.29,19.1,18.2,0,0,99.95,99.97,99.94,0,0,0,0
2023-07-13 10:00:00,17.12,18,16.49,17,16.4,0,0,99.92,99.93,99.92,0,0,0,0
2023-07-13 09:00:00,16.71,17.14,16.37,16.6,16.3,0,0,99.94,99.96,99.93,2,0,0,0
2023-07-13 08:00:00,16.98,17.37,16.36,16.9,16.3,0,0,99.95,99.98,99.93,0.4,0,0,0
2023-07-13 07:00:00,16.53,16.94,16.12,16.2,16.1,0.02,0,98.51,99.98,95.02,0.4,0,0,0
2023-07-13 06:00:00,16.99,17.24,16.84,16.6,16,0.03,0,98,100,94.09,0,0,1,0
2023-07-13 05:00:00,17.54,17.89,17.31,17.4,17.1,0,0,99.89,100,99.04,0,0,0,0
2023-07-13 04:00:00,17.95,18.3,17.76,17.9,17.7,0,0,99.97,100,99.97,0,0,0,0
2023-07-13 03:00:00,17.9,18.06,17.74,17.8,17.7,0,0,99.97,99.98,99.97,0,0,0,0
2023-07-13 02:00:00,18.2,18.61,17.95,18,17.9,0.01,0,99.32,100,96.79,0,0,0,0
2023-07-13 01:00:00,18.34,18.65,18.1,18.2,18,0,0,99.83,100,98.72,0,0,0,0
2023-07-13 00:00:00,18.8,19.19,18.44,17.9,17.6,0.09,0.01,95.31,99.09,90.99,0,0,1,0
2023-07-12 23:00:00,20.05,20.7,19.24,17.6,17.2,0.31,0.19,86.23,91.09,80.78,0,2,2,1
2023-07-12 22:00:00,21.01,21.98,20.43,18.2,17.5,0.38,0.27,84.31,88.53,76.02,0,2,3,1
2023-07-12 21:00:00,23.23,24.11,22.15,17.9,16.3,0.78,0.45,72.6,82.78,62,0,3,5,2
2023-07-12 20:00:00,24.91,26.04,24.11,16.4,15.2,1.27,1.04,59.68,65.12,52.88,0,5,7,5
2023-07-12 19:00:00,25.82,26.15,25.5,15.1,14.3,1.59,1.47,51.86,54.88,49.06,0,7,7,6
2023-07-12 18:00:00,26.17,26.39,25.61,15.2,14.2,1.65,1.54,51.14,55.06,47.44,0,7,8,6
2023-07-12 17:00:00,25.69,26.64,24.63,16.5,15.2,1.4,1.16,57.22,62.89,52.62,0,6,7,5
2023-07-12 16:00:00,25.48,26.06,24.91,17.2,16.5,1.27,1.09,60.78,66.75,57.78,0,5,6,4
2023-07-12 15:00:00,25.12,25.44,24.81,16.1,15.3,1.33,1.14,57.86,63.38,54.51,0,6,6,5
2023-07-12 14:00:00,24.75,25.3,24.03,17,15.3,1.17,1,62.38,68.05,54.38,0,5,6,4
2023-07-12 13:00:00,23.36,24.21,22.54,17.9,17.1,0.8,0.67,71.88,76.07,68.79,0,4,4,3
2023-07-12 12:00:00,21.47,22.43,20.85,17,16.5,0.6,0.45,76.15,81.71,71.26,0,3,4,2
2023-07-12 11:00:00,20.63,21.66,19.55,17.8,17,0.37,0.2,84.33,91.09,77.63,0,2,3,1
2023-07-12 10:00:00,19.05,20.24,17.99,17.9,17.4,0.14,0.05,93.5,97.16,88.38,0,1,1,0
2023-07-12 09:00:00,17.94,18.44,17.29,17.6,17.2,0.03,0,98.28,99.99,93.64,0,0,1,0
2023-07-12 08:00:00,16.58,17.27,15.95,16.5,15.9,0,0,99.95,99.97,99.93,0,0,0,0
2023-07-12 07:00:00,15.22,15.74,14.88,15.1,14.8,0,0,99.92,99.93,99.92,0,0,0,0
2023-07-12 06:00:00,14.98,15.45,14.82,14.9,14.8,0,0,99.9,99.91,99.9,0.2,0,0,0
2023-07-12 05:00:00,15.75,16.37,15.4,15.6,15.3,0,0,99.9,99.91,99.9,0,0,0,0
2023-07-12 04:00:00,16.64,17.08,16.18,16.5,16.1,0,0,99.89,99.9,99.89,0,0,0,0
2023-07-12 03:00:00,17.14,17.49,16.89,17,16.8,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-12 02:00:00,17.02,17.17,16.76,16.9,16.7,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-12 01:00:00,17.61,17.74,17.24,17.5,17.2,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-12 00:00:00,17.98,18.38,17.63,17.9,17.6,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-11 23:00:00,18.35,18.42,18.25,18.2,18.2,0,0,99.89,99.9,99.89,0.2,0,0,0
2023-07-11 22:00:00,18.31,18.46,18.14,18.2,18.1,0,0,99.89,99.91,99.89,1,0,0,0
2023-07-11 21:00:00,20.17,21.53,18.09,20.1,18,0,0,99.93,99.99,99.91,5.2,0,0,0
2023-07-11 20:00:00,21.37,21.54,21.23,21.3,21.2,0,0,99.94,99.97,99.92,0.2,0,0,0
2023-07-11 19:00:00,22.95,24.58,21.13,19.8,18.4,0.47,0,84,99.97,69.77,0.2,2,4,0
2023-07-11 18:00:00,27.88,30.83,24.84,17.2,14.7,1.79,0.99,53.9,68.21,37.76,0,7,10,4
2023-07-11 17:00:00,31.22,31.77,30.84,14.9,14.2,2.83,2.7,37.57,39.47,35.61,0,10,11,10
2023-07-11 16:00:00,31.2,31.53,30.62,16.1,13.8,2.69,2.37,40.67,46.04,34.23,0,10,11,9
2023-07-11 15:00:00,30.48,31.05,29.72,20.6,18.6,1.91,1.73,56.04,59.41,47.76,0,7,8,6
2023-07-11 14:00:00,29.49,30.14,28.53,20.1,18.6,1.75,1.62,57.28,59.46,54.84,0,6,7,6
2023-07-11 13:00:00,28.13,28.85,27.5,20.2,19.7,1.41,1.23,62.69,66.25,60.7,0,5,6,5
2023-07-11 12:00:00,27.05,28.15,26.28,19.9,18.8,1.23,1.11,65.26,68.46,61.01,0,5,5,4
2023-07-11 11:00:00,25.24,26.8,23.66,20.5,19.2,0.79,0.4,75.58,86.06,63.25,0,3,5,2
2023-07-11 10:00:00,23.67,24.07,23.24,20.7,20.3,0.46,0.35,84.09,87.54,81.36,0,2,2,2
2023-07-11 09:00:00,21.11,22.96,19.92,20.4,19.9,0.08,0,96.55,99.99,88.07,0,0,2,0
2023-07-11 08:00:00,19.42,19.69,19.27,19.3,19.2,0,0,99.95,99.97,99.94,0,0,0,0
2023-07-11 07:00:00,19.24,19.38,19.13,19.1,19.1,0,0,99.95,99.97,99.94,0,0,0,0
2023-07-11 06:00:00,18.97,19.42,18.51,18.9,18.4,0,0,99.95,99.98,99.92,0,0,0,0
2023-07-11 05:00:00,19.23,19.61,18.57,19.1,18.5,0,0,99.95,99.98,99.92,0,0,0,0
2023-07-11 04:00:00,18.76,19.01,18.56,18.6,18.5,0,0,99.9,99.93,99.89,0,0,0,0
2023-07-11 03:00:00,18.52,18.88,18.03,18.4,18,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-11 02:00:00,18.55,18.82,18.25,18.5,18.2,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-11 01:00:00,19.43,19.71,19.19,19.3,19.1,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-11 00:00:00,20,20.56,19.58,19.9,19.5,0,0,99.89,99.9,99.89,0,0,0,0
2023-07-10 23:00:00,20.84,21.03,20.58,20.7,20.5,0,0,99.91,99.92,99.9,0,0,0,0
2023-07-10 22:00:00,21.53,22.12,20.91,21.4,20.8,0,0,99.93,99.96,99.92,0,0,0,0
2023-07-10 21:00:00,22.77,23.19,22.2,22.7,22.1,0,0,99.97,99.98,99.96,0,0,0,0
2023-07-10 20:00:00,23.6,24.41,23.16,23.2,22.8,0.05,0,98.17,100,95.1,0,0,1,0
2023-07-10 19:00:00,25.21,26.04,24.41,23.5,23,0.28,0.15,91.07,94.99,89.06,0,1,2,1
2023-07-10 18:00:00,26.81,27.44,25.94,20.2,17.8,1.12,0.38,68.1,88.46,57.92,0,4,6,2
2023-07-10 17:00:00,28.04,28.97,27.07,19.6,19.1,1.49,1.31,60.58,65.64,56.59,0,6,6,5
2023-07-10 16:00:00,27.82,28.49,26.87,20.8,19.5,1.27,0.83,65.98,76.38,60.33,0,5,6,3
2023-07-10 15:00:00,26.4,26.68,26.02,22.2,20.8,0.75,0.6,78.01,82.13,70.58,0,3,4,2
2023-07-10 14:00:00,25.86,26.33,25.6,21.6,21,0.73,0.64,77.79,80.59,73.44,0,3,4,3
2023-07-10 13:00:00,25.41,25.99,25.12,22.4,21.9,0.51,0.39,83.98,87.63,79.58,0,2,3,2
2023-07-10 12:00:00,24.49,24.84,24.13,22.6,22.2,0.3,0.17,89.92,94.34,86.4,0,1,2,1
2023-07-10 11:00:00,23.84,24.2,23.29,23.1,22.4,0.11,0,96.08,99.99,92.17,0,1,1,0
2023-07-10 10:00:00,23.24,24.39,22.46,23,22.4,0.01,0,99.34,100,94.17,0,0,1,0
2023-07-10 09:00:00,21.93,22.66,21.02,21.8,21,0,0,99.94,99.98,99.9,0,0,0,0
2023-07-10 08:00:00,20.63,21.08,20.32,20.5,20.3,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-10 07:00:00,19.8,20.15,19.53,19.7,19.5,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-10 06:00:00,19.27,19.47,19.07,19.2,19,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-10 05:00:00,19.55,19.71,19.34,19.4,19.3,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-10 04:00:00,19.76,19.87,19.63,19.7,19.6,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-10 03:00:00,20.02,20.2,19.88,19.9,19.8,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-10 02:00:00,20.32,20.38,20.27,20.2,20.2,0,0,99.9,99.9,99.9,0,0,0,0
2023-07-10 01:00:00,20.38,20.48,20.32,20.3,20.3,0,0,99.9,99.91,99.9,0.8,0,0,0
2023-07-10 00:00:00,22.05,22.96,20.62,20.9,20.6,0.17,0,93.63,99.99,87.25,8.2,1,2,0
2023-07-09 23:00:00,22.74,23.3,22.26,21,20.8,0.26,0.18,90.43,92.98,86.25,0,1,2,1
2023-07-09 22:00:00,23.52,24.09,22.93,20,19,0.54,0.3,81.13,89.24,73.24,0,2,3,1
2023-07-09 21:00:00,24.25,24.56,23.96,18.7,18.2,0.85,0.75,71.72,74.82,68.24,0,4,4,3
2023-07-09 20:00:00,24.53,24.71,24.3,18.9,18.7,0.87,0.81,71.41,73.18,69.95,0,4,4,3
2023-07-09 19:00:00,25.09,25.59,24.61,19,18.5,0.96,0.82,69.45,73.53,65,0,4,5,3
2023-07-09 18:00:00,26.52,27.98,25.59,18.3,17.2,1.35,1.11,60.98,66.01,56.46,0,5,6,5
2023-07-09 17:00:00,26.98,27.68,26.28,18.7,18.2,1.39,1.26,60.83,62.89,57.18,0,5,6,5
2023-07-09 16:00:00,26.8,27.31,26.15,18.1,17.5,1.43,1.24,59.22,63.18,56.27,0,6,6,5
2023-07-09 15:00:00,26.18,27.27,25.14,17.5,16.6,1.38,1.11,59.16,66.43,52.92,0,6,7,5
2023-07-09 14:00:00,25.29,25.83,24.69,17.6,17,1.18,0.85,63.02,73.1,59.56,0,5,5,4
2023-07-09 13:00:00,24.65,25.02,24.31,17.9,16.8,1.02,0.82,66.73,73.29,60.9,0,4,5,3
2023-07-09 12:00:00,23.12,23.76,22.74,19.2,18.7,0.59,0.47,78.88,83.41,74.82,0,3,3,2
2023-07-09 11:00:00,22.77,23.12,22.52,19.1,18.4,0.54,0.45,80.17,83.6,76.04,0,2,3,2
2023-07-09 10:00:00,22.21,22.92,21.79,18.7,18.1,0.5,0.41,81.1,84.11,75.75,0,2,3,2
2023-07-09 09:00:00,20.83,21.41,20.07,19.3,18.5,0.19,0,91.85,99.98,85.29,0,1,2,0
2023-07-09 08:00:00,19.33,19.83,18.85,19.2,18.8,0,0,99.97,99.98,99.95,0,0,0,0
2023-07-09 07:00:00,18.22,18.99,17.36,18.1,17.3,0,0,99.94,99.96,99.92,0,0,0,0
2023-07-09 06:00:00,17.76,18.01,17.45,17.7,17.4,0,0,99.93,99.94,99.92,0,0,0,0
2023-07-09 05:00:00,18.12,18.61,17.86,18,17.8,0,0,99.94,99.96,99.94,0,0,0,0
2023-07-09 04:00:00,18.9,19.14,18.6,18.8,18.5,0,0,99.96,99.97,99.96,0,0,0,0
2023-07-09 03:00:00,18.92,19.08,18.73,18.8,18.7,0,0,99.96,99.98,99.96,0,0,0,0
2023-07-09 02:00:00,19.34,19.58,19.19,19.3,19.1,0,0,99.98,100,99.98,0,0,0,0
2023-07-09 01:00:00,19.91,20.11,19.73,18.9,18.8,0.12,0.07,94.39,96.64,92.9,0,1,1,0
2023-07-09 00:00:00,19.86,20.28,19.61,18.4,17.9,0.18,0.1,91.97,95.54,86.27,0,1,2,1
2023-07-08 23:00:00,20.64,20.98,20.27,16.9,16,0.49,0.38,79.57,83.88,76.08,0,2,3,2
2023-07-08 22:00:00,21.03,21.67,20.38,15.2,14.8,0.74,0.56,69.88,76.24,65.25,0,4,4,3
2023-07-08 21:00:00,22.23,22.98,21.66,14.2,13.7,1.04,0.9,60.87,65.07,56.6,0,5,6,4
2023-07-08 20:00:00,24.15,24.67,23.16,12.7,11.5,1.52,1.26,49.35,55.75,43.81,0,7,8,6
2023-07-08 19:00:00,25.83,26.5,24.95,11.4,10.3,1.96,1.79,40.83,43.34,38.24,0,9,9,8
2023-07-08 18:00:00,26.97,27.65,26.23,12.7,11.6,2.07,1.93,41.61,43.78,36.99,0,9,10,8
2023-07-08 17:00:00,27.41,27.65,27.13,12.9,12.3,2.14,2.02,41.13,43.93,39.01,0,9,9,8
2023-07-08 16:00:00,27.35,27.54,27.12,13.8,12,2.04,1.89,43.55,47.67,38.29,0,8,9,8
2023-07-08 15:00:00,26.86,27.24,26.65,13.6,12.4,1.96,1.86,44.4,47.82,41.28,0,8,9,8
2023-07-08 14:00:00,26.56,26.83,25.96,12.8,11.4,1.97,1.87,42.91,45.76,39.8,0,8,9,8
2023-07-08 13:00:00,26.37,26.63,26.05,12.8,10.9,1.94,1.85,43.18,45.55,38.77,0,8,9,8
2023-07-08 12:00:00,26.05,26.42,25.66,13.4,11.8,1.81,1.64,45.94,50.46,40.64,0,8,9,7
2023-07-08 11:00:00,25.12,25.65,24.64,15.2,12.9,1.44,1.22,54.63,60.95,46.7,0,6,7,5
2023-07-08 10:00:00,23.97,24.74,22.96,19.8,17.3,0.64,0.39,78.26,86.07,63.77,0,3,5,2
2023-07-08 09:00:00,22.14,23.15,20.84,20.6,20.1,0.22,0,91.71,100,84.61,0,1,2,0
2023-07-08 08:00:00,20.21,20.6,19.9,20.1,19.8,0,0,99.92,99.98,99.89,0,0,0,0
2023-07-08 07:00:00,20.04,20.24,19.77,19.9,19.7,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-08 06:00:00,19.32,19.64,18.98,19.2,18.9,0,0,99.89,99.89,99.89,0,0,0,0
2023-07-08 05:00:00,19.23,19.47,19.03,19.1,19,0,0,99.89,99.9,99.89,0,0,0,0
2023-07-08 04:00:00,20.46,20.91,19.57,20.3,19.5,0,0,99.91,99.92,99.9,0,0,0,0
2023-07-08 03:00:00,20.75,21.17,20.5,20.6,20.4,0,0,99.91,99.93,99.91,0,0,0,0
2023-07-08 02:00:00,21.27,21.56,21.04,21.2,21,0,0,99.93,99.94,99.93,0,0,0,0
2023-07-08 01:00:00,21.79,21.93,21.64,21.7,21.6,0,0,99.94,99.95,99.94,0,0,0,0
2023-07-08 00:00:00,22.24,22.56,21.91,22.1,21.9,0,0,99.95,99.97,99.95,0,0,0,0
2023-07-07 23:00:00,22.92,23.19,22.44,22.4,22.2,0.06,0,97.48,100,94.94,0,0,1,0
2023-07-07 22:00:00,23.86,25.22,22.81,21.4,19.4,0.39,0.06,86.68,97.75,70.21,0,2,4,0
2023-07-07 21:00:00,25.81,26.8,24.8,19.7,19.4,1,0.77,69.76,75.22,64.26,0,4,5,3
2023-07-07 20:00:00,27.64,28.2,26.89,19.5,19,1.42,1.22,61.4,65.46,58.13,0,5,6,5
2023-07-07 19:00:00,28.52,29.13,27.95,19.2,18.4,1.65,1.51,57.53,59.77,55.44,0,6,6,6
2023-07-07 18:00:00,28.86,29,28.58,19.5,18.6,1.69,1.49,57.23,62.78,54.11,0,6,7,5
2023-07-07 17:00:00,29.04,29.41,28.56,20.4,19.3,1.6,1.31,60.03,66.86,56.77,0,6,6,5
2023-07-07 16:00:00,28.33,28.92,27.96,21.3,20.8,1.3,1.1,66.1,70.89,62.81,0,5,5,4
2023-07-07 15:00:00,27.6,28.3,26.84,22,20.7,1.03,0.82,71.99,76.89,64.55,0,4,5,3
2023-07-07 14:00:00,25.98,26.68,25.19,22.4,21.9,0.62,0.38,81.42,88.05,77.1,0,2,3,2
2023-07-07 13:00:00,25.02,25.57,23.86,22.4,21.9,0.44,0.26,85.96,91.49,82.29,0,2,2,1
2023-07-07 12:00:00,23.99,24.38,23.61,22.2,21.6,0.29,0.15,90.14,94.92,86.82,0,1,2,1
2023-07-07 11:00:00,23.8,24.32,23.21,22.6,21.9,0.18,0.05,93.75,98.09,89.55,0,1,1,0
2023-07-07 10:00:00,23.1,23.55,22.75,23,22.7,0,0,99.66,100,98.2,0,0,0,0
2023-07-07 09:00:00,23.24,23.79,22.69,23.1,22.6,0,0,99.98,100,99.97,0,0,0,0
2023-07-07 08:00:00,21.88,22.74,21.21,21.8,21.1,0,0,99.94,99.97,99.92,0,0,0,0
2023-07-07 07:00:00,21.12,21.28,20.91,21,20.8,0,0,99.91,99.93,99.91,0,0,0,0
2023-07-07 06:00:00,20.61,20.89,20.41,20.5,20.3,0,0,99.89,99.91,99.89,0,0,0,0
2023-07-07 05:00:00,20.46,20.75,20.17,20.3,20.1,0,0,99.9,99.92,99.89,0,0,0,0
2023-07-07 04:00:00,20.87,21.18,20.63,20.8,20.6,0,0,99.91,99.93,99.9,1.6,0,0,0
2023-07-07 03:00:00,20.78,21.02,20.55,20.7,20.5,0,0,99.89,99.91,99.89,0.2,0,0,0
2023-07-07 02:00:00,20.97,21.12,20.89,20.9,20.8,0,0,99.9,99.92,99.89,0.2,0,0,0
2023-07-07 01:00:00,22.26,22.47,21.96,22.2,21.9,0,0,99.97,99.99,99.95,0,0,0,0
2023-07-07 00:00:00,22.43,22.61,22.26,22.3,22.2,0,0,99.98,100,99.98,0,0,0,0
2023-07-06 23:00:00,23.25,23.87,22.6,21.9,21.5,0.2,0,92.75,100,86.74,0,1,2,0
2023-07-06 22:00:00,24.06,24.27,23.83,21.5,21.3,0.4,0.25,86.26,91.29,84,0,2,2,1
2023-07-06 21:00:00,24.85,25.12,24.43,20.9,20.7,0.64,0.53,79.28,82.45,77.59,0,3,3,2
2023-07-06 20:00:00,27.21,29.48,24.85,21,20.4,1.12,0.6,69.54,80.67,58.59,0,4,6,3
2023-07-06 19:00:00,30.37,31.06,29.59,19.3,18.1,2.07,1.75,52.03,57.74,46.06,0,7,9,6
2023-07-06 18:00:00,31.86,32.99,31.26,17.6,17,2.69,2.46,42.89,45.93,39.33,0,9,11,9
2023-07-06 17:00:00,32.78,33.32,32.36,16.7,15,3.05,2.85,38.48,41.25,33.51,0,11,12,10
2023-07-06 16:00:00,33.33,33.77,32.96,16.8,15.7,3.19,2.92,37.53,42.01,34.64,0,11,12,10
2023-07-06 15:00:00,33.17,33.45,32.81,17.6,15.7,3.04,2.66,39.94,46.48,34.67,0,10,12,9
2023-07-06 14:00:00,32.54,33.28,32.24,17.9,17.2,2.82,2.65,42.24,46.14,38.65,0,10,11,9
2023-07-06 13:00:00,31.84,32.38,31.2,20,18.4,2.35,1.94,49.98,57.67,43.75,0,8,9,7
2023-07-06 12:00:00,30.58,31.06,30.04,23.1,22.1,1.53,1.33,64.84,68.83,59,0,5,6,5
2023-07-06 11:00:00,29.2,29.69,28.31,23,22.5,1.22,1.02,69.78,74.18,66.85,0,4,5,4
2023-07-06 10:00:00,27.64,28.35,26.78,22.6,21.9,0.93,0.71,74.66,80.48,71.38,0,4,4,3
